#Saved Data from the class wainteach_gui on 29.10.2025 at 11h12m09s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 1.5000000000000000e+01
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.897888e+09	3.270077e+00
2.898058e+09	3.271312e+00
2.898228e+09	3.271403e+00
2.898398e+09	3.271151e+00
2.898569e+09	3.271091e+00
2.898739e+09	3.270123e+00
2.898909e+09	3.268768e+00
2.899079e+09	3.267493e+00
2.899249e+09	3.266240e+00
2.899419e+09	3.265123e+00
2.899590e+09	3.266052e+00
2.899760e+09	3.266413e+00
2.899930e+09	3.267503e+00
2.900100e+09	3.269377e+00
2.900270e+09	3.270980e+00
2.900440e+09	3.272176e+00
2.900611e+09	3.273178e+00
2.900781e+09	3.272021e+00
2.900951e+09	3.270736e+00
2.901121e+09	3.269968e+00
2.901291e+09	3.268702e+00
2.901461e+09	3.268022e+00
2.901632e+09	3.268054e+00
2.901802e+09	3.269445e+00
2.901972e+09	3.271133e+00
2.902142e+09	3.274655e+00
2.902312e+09	3.276591e+00
2.902482e+09	3.278648e+00
2.902653e+09	3.281452e+00
2.902823e+09	3.282573e+00
2.902993e+09	3.283917e+00
2.903163e+09	3.284918e+00
2.903333e+09	3.286120e+00
2.903504e+09	3.287838e+00
2.903674e+09	3.288006e+00
2.903844e+09	3.288128e+00
2.904014e+09	3.288870e+00
2.904184e+09	3.289223e+00
2.904354e+09	3.289235e+00
2.904525e+09	3.289745e+00
2.904695e+09	3.289847e+00
2.904865e+09	3.291598e+00
2.905035e+09	3.291397e+00
2.905205e+09	3.292057e+00
2.905375e+09	3.291998e+00
2.905546e+09	3.292290e+00
2.905716e+09	3.291925e+00
2.905886e+09	3.291651e+00
2.906056e+09	3.291051e+00
2.906226e+09	3.289681e+00
2.906396e+09	3.289242e+00
2.906567e+09	3.287932e+00
2.906737e+09	3.287259e+00
2.906907e+09	3.285094e+00
2.907077e+09	3.284380e+00
2.907247e+09	3.282205e+00
2.907417e+09	3.281775e+00
